Id,SegmentId_Time,Altitude,Latitude,Longitude,Noisy_Altitude,Noisy_Latitude,Noisy_Longitude
5062,83_3860,?,?,?,141.541133509,40.4097758997,-86.934697681
5063,83_3861,?,?,?,144.226126353,40.413726135,-86.9336926885
5064,84_3801,?,?,?,1318.69376368,40.4322095045,-87.3479372
5065,84_3802,?,?,?,1307.6327064,40.4333292548,-87.3508130616
5066,84_3803,?,?,?,1319.0767698,40.4324221296,-87.3488854171
5067,84_3804,?,?,?,1312.93471183,40.4407321422,-87.3495949893
5068,84_3805,?,?,?,1303.31888327,40.4247066574,-87.3526385878
5069,84_3806,?,?,?,1314.01164642,40.439872382,-87.3511176765
5070,84_3807,?,?,?,1313.8365398,40.4327544569,-87.3521315612
5071,84_3808,?,?,?,1305.47096914,40.4296692028,-87.3543010307
5072,84_3809,?,?,?,1314.34445661,40.4295451821,-87.3538199146
5073,84_3810,?,?,?,1321.28549627,40.4409490806,-87.3537871688
5074,84_3811,?,?,?,1308.96304475,40.4319361792,-87.3568495752
5075,84_3812,?,?,?,1320.12153243,40.4389948931,-87.3556632381
5076,84_3813,?,?,?,1321.32807877,40.436046118,-87.3563741739
5077,84_3814,?,?,?,1314.75918345,40.4292718386,-87.3588408258
5078,84_3815,?,?,?,1314.20860821,40.435684936,-87.359557596
5079,84_3816,?,?,?,1327.70950401,40.4380129071,-87.3571780261
5080,84_3817,?,?,?,1309.41054721,40.4270500906,-87.3605531429
5081,84_3818,?,?,?,1320.32069718,40.4360528912,-87.359278492
5082,84_3819,?,?,?,1325.40399316,40.4349213623,-87.3612616958
5083,84_3820,?,?,?,1321.13561038,40.43220039,-87.3616960536
5084,84_3821,?,?,?,1315.78294533,40.428477806,-87.3628184458
5085,84_3822,?,?,?,1335.50338954,40.4346982316,-87.3621331011
5086,84_3823,?,?,?,1307.155369,40.4249294,-87.3649301035
5087,84_3824,?,?,?,1315.62360268,40.4374087063,-87.3636747389
5088,84_3825,?,?,?,1323.55222549,40.4294192844,-87.3645321538
5089,84_3826,?,?,?,1321.50922096,40.4327764371,-87.367445988
5090,84_3827,?,?,?,1309.90797575,40.4292310538,-87.3681182511
5091,84_3828,?,?,?,1328.55738409,40.4441154359,-87.3647879493
5092,84_3829,?,?,?,1314.20357137,40.4312230514,-87.3690117426
5093,84_3830,?,?,?,1319.08170436,40.4362218383,-87.3675844848
5094,84_3831,?,?,?,1322.56203572,40.4368104106,-87.3686305546
5095,84_3832,?,?,?,1327.42219898,40.4315287188,-87.3705616809
5096,84_3833,?,?,?,1312.12327554,40.4252086781,-87.3721216069
5097,84_3834,?,?,?,1332.83210748,40.4497837252,-87.3711025718
5098,84_3835,?,?,?,1312.6377206,40.4243358898,-87.3730670606
5099,84_3836,?,?,?,1317.86587207,40.4375958365,-87.3729629794
5100,84_3837,?,?,?,1319.94458482,40.4386825392,-87.3732871051
5101,84_3838,?,?,?,1319.08925595,40.4369963056,-87.3733455689
5102,84_3839,?,?,?,1308.87733983,40.4288165732,-87.3764921015
5103,84_3840,?,?,?,1332.0833881,40.4406635226,-87.3730233256
5104,84_3841,?,?,?,1311.36260118,40.4275293799,-87.3780092695
5105,84_3842,?,?,?,1315.18006708,40.4334950636,-87.3776651627
5106,84_3843,?,?,?,1316.31344813,40.4337474623,-87.3769194275
5107,84_3844,?,?,?,1325.15089432,40.4400623052,-87.3796145617
5108,84_3845,?,?,?,1303.37193565,40.4246582513,-87.3811317622
5109,84_3846,?,?,?,1333.99992322,40.4441458494,-87.3779951499
5110,84_3847,?,?,?,1309.74841243,40.4274616032,-87.3826085391
5111,84_3848,?,?,?,1321.6552435,40.4327011736,-87.3819537638
5112,84_3849,?,?,?,1320.4302028,40.4354252446,-87.3823232254
5113,84_3850,?,?,?,1324.59889868,40.4391468388,-87.3828821744
5114,84_3851,?,?,?,1312.83206489,40.4256874479,-87.3859272918
5115,84_3852,?,?,?,1332.35722405,40.4402776953,-87.3829009852
5116,84_3853,?,?,?,1318.48120463,40.4370004964,-87.3851403801
5117,84_3854,?,?,?,1322.6393458,40.4299854232,-87.3856393635
5118,84_3855,?,?,?,1330.28809952,40.437831453,-87.3878692232
5119,84_3856,?,?,?,1331.30642541,40.4387321668,-87.3865059078
5120,84_3857,?,?,?,1318.04047568,40.4287796221,-87.3891841979
5121,84_3858,?,?,?,1324.65112618,40.4370473324,-87.3885421595
5122,84_3859,?,?,?,1324.68932275,40.4400254024,-87.3902045122
5123,84_3860,?,?,?,1316.67985822,40.4300836425,-87.3923038604
5124,84_3861,?,?,?,1326.58484967,40.4320774902,-87.3901118037
5125,85_3801,?,?,?,1053.06890572,40.9386824039,-88.0993908239
5126,85_3802,?,?,?,1038.92646247,40.9293535176,-88.0994988671
5127,85_3803,?,?,?,1049.35415735,40.941646118,-88.0982330367
5128,85_3804,?,?,?,1047.71469647,40.9384432457,-88.0970772168
5129,85_3805,?,?,?,1036.29709174,40.9332509077,-88.098972102
5130,85_3806,?,?,?,1040.18952673,40.9402938675,-88.0968262254
5131,85_3807,?,?,?,1038.95023641,40.9348878046,-88.0962289403
5132,85_3808,?,?,?,1027.65914933,40.9290817909,-88.0974021287
5133,85_3809,?,?,?,1024.80929368,40.9381071299,-88.0950898347
5134,85_3810,?,?,?,1031.75175445,40.9476514706,-88.0939305375
5135,85_3811,?,?,?,1005.58541827,40.935604059,-88.0959476073
5136,85_3812,?,?,?,1018.233445,40.9450347487,-88.0929663165
5137,85_3813,?,?,?,1013.3160602,40.9459303717,-88.0917003155
5138,85_3814,?,?,?,998.500179602,40.9337023669,-88.0917986507
5139,85_3815,?,?,?,996.688223612,40.9389103509,-88.0919997749
5140,85_3816,?,?,?,1001.19680812,40.9454690735,-88.0903255312
5141,85_3817,?,?,?,983.105379589,40.9367558811,-88.0921112766
5142,85_3818,?,?,?,987.989215768,40.9450747454,-88.0891126448
5143,85_3819,?,?,?,987.658573091,40.9430176905,-88.0889224725
5144,85_3820,?,?,?,970.17284633,40.9417934318,-88.0889587114
5145,85_3821,?,?,?,970.926027361,40.9370835538,-88.0892005527
5146,85_3822,?,?,?,984.955064465,40.9501474898,-88.0853252861
5147,85_3823,?,?,?,963.231788374,40.9341264596,-88.0885482537
5148,85_3824,?,?,?,968.488762981,40.941084122,-88.0847857679
5149,85_3825,?,?,?,963.598235481,40.9445124243,-88.0853266859
5150,85_3826,?,?,?,958.720751837,40.9413348707,-88.0859587559
5151,85_3827,?,?,?,944.011460609,40.9392641806,-88.0859900533
5152,85_3828,?,?,?,961.67247929,40.9514441938,-88.0816691409
5153,85_3829,?,?,?,937.077512664,40.9412324461,-88.0847848021
5154,85_3830,?,?,?,945.537810185,40.9517058317,-88.0813894861
5155,85_3831,?,?,?,939.33155644,40.9464388258,-88.0817344569
5156,85_3832,?,?,?,931.809153963,40.943900838,-88.0810829861
5157,85_3833,?,?,?,924.244616097,40.9353518218,-88.0808615266
5158,85_3834,?,?,?,940.87969947,40.9590383578,-88.0771880547
5159,85_3835,?,?,?,923.037061903,40.9399131326,-88.080363136
5160,85_3836,?,?,?,922.570410221,40.9521073312,-88.0790708122
5161,85_3837,?,?,?,923.253363456,40.9486492507,-88.0765317163
5162,85_3838,?,?,?,925.454114051,40.9434132873,-88.0766952603
5163,85_3839,?,?,?,903.289897824,40.9426258652,-88.0782230133
5164,85_3840,?,?,?,917.175763708,40.9594974553,-88.0744975807
5165,85_3841,?,?,?,896.54445007,40.9361737113,-88.0762184
5166,85_3842,?,?,?,891.857592331,40.9514069864,-88.0747679456
5167,85_3843,?,?,?,892.748810685,40.9531939419,-88.0735756474
5168,85_3844,?,?,?,894.910718588,40.9550506989,-88.0733814221
5169,85_3845,?,?,?,873.740518415,40.9419459731,-88.0753576528
5170,85_3846,?,?,?,893.329668314,40.9605315993,-88.0710037041
5171,85_3847,?,?,?,873.329063109,40.9440562092,-88.0721408127
5172,85_3848,?,?,?,871.360037748,40.9497264516,-88.0720548313
5173,85_3849,?,?,?,869.582604754,40.9558388153,-88.0695310997
5174,85_3850,?,?,?,870.724561908,40.9575069579,-88.0692235962
5175,85_3851,?,?,?,856.942751545,40.9400043915,-88.0707702841
5176,85_3852,?,?,?,868.835482014,40.957172747,-88.066623683
5177,85_3853,?,?,?,861.932974027,40.9516000296,-88.0676074231
5178,85_3854,?,?,?,855.734542298,40.9514825581,-88.0690099227
5179,85_3855,?,?,?,856.663994705,40.9565024095,-88.0658686641
5180,85_3856,?,?,?,860.765007723,40.9617696968,-88.066116895
5181,85_3857,?,?,?,844.472631457,40.945327097,-88.0676990853
5182,85_3858,?,?,?,854.622172008,40.962642936,-88.0653853918
5183,85_3859,?,?,?,850.32896931,40.9566653484,-88.0655679254
5184,85_3860,?,?,?,838.352616516,40.9535609488,-88.0645098392
5185,85_3861,?,?,?,842.144377211,40.9604591971,-88.0624047263
5186,86_3801,?,?,?,157.424790301,40.41718628,-86.9338356756
5187,86_3802,?,?,?,146.102294621,40.412626821,-86.9350251465
5188,86_3803,?,?,?,153.012914484,40.4158847059,-86.9333841047
5189,86_3804,?,?,?,152.285350424,40.4183227544,-86.9336152244
5190,86_3805,?,?,?,142.022620829,40.4085883554,-86.9353285369
5191,86_3806,?,?,?,148.839663877,40.420997225,-86.9334331958
5192,86_3807,?,?,?,155.950974011,40.4129818195,-86.9332447084
5193,86_3808,?,?,?,150.23834274,40.4112484216,-86.9350426393
5194,86_3809,?,?,?,153.829115351,40.4194522151,-86.9352535617
5195,86_3810,?,?,?,159.071872672,40.423844282,-86.9336170627
5196,86_3811,?,?,?,140.008029863,40.4135148249,-86.9351289177
5197,86_3812,?,?,?,149.138482116,40.4221102969,-86.9351862351
5198,86_3813,?,?,?,159.402663803,40.4204681703,-86.933912958
5199,86_3814,?,?,?,141.622774353,40.411600014,-86.9339589166
5200,86_3815,?,?,?,149.026198759,40.4141614774,-86.9340825328
5201,86_3816,?,?,?,163.848311341,40.4208735553,-86.9327333667
5202,86_3817,?,?,?,143.991578793,40.4074767424,-86.935129133
5203,86_3818,?,?,?,158.796027138,40.4169400505,-86.9330159333
5204,86_3819,?,?,?,161.933139041,40.4188480784,-86.9338922835
5205,86_3820,?,?,?,143.396787786,40.4159710642,-86.9344877986
5206,86_3821,?,?,?,153.4363019,40.4100185044,-86.9350493707
5207,86_3822,?,?,?,157.180590087,40.4249170842,-86.9331960516
5208,86_3823,?,?,?,146.502786093,40.4091892649,-86.9352823922
5209,86_3824,?,?,?,162.845615139,40.4202123978,-86.9337624593
5210,86_3825,?,?,?,150.57060991,40.4150364095,-86.9333012584
5211,86_3826,?,?,?,148.802439386,40.422982333,-86.9348306024
5212,86_3827,?,?,?,146.48584671,40.4223049157,-86.9356344356
5213,86_3828,?,?,?,158.916243572,40.4308398533,-86.9324006282
5214,86_3829,?,?,?,140.461835054,40.4100527183,-86.9352792294
5215,86_3830,?,?,?,151.162335216,40.4247296928,-86.9337662889
5216,86_3831,?,?,?,155.678628999,40.4186248706,-86.9330181175
5217,86_3832,?,?,?,149.481675395,40.4173062452,-86.9335294534
5218,86_3833,?,?,?,143.547200999,40.4090486987,-86.934833406
5219,86_3834,?,?,?,165.150226006,40.4284953859,-86.9324697667
5220,86_3835,?,?,?,146.207298154,40.4076295775,-86.9351048407
5221,86_3836,?,?,?,152.597584226,40.4133500524,-86.9333989626
5222,86_3837,?,?,?,158.566609269,40.4194688656,-86.9342780496
5223,86_3838,?,?,?,156.465108258,40.412789381,-86.9335394044
5224,86_3839,?,?,?,137.779106157,40.4098345996,-86.9351891221
5225,86_3840,?,?,?,167.492527334,40.4253795187,-86.9328640857
5226,86_3841,?,?,?,146.322147426,40.4097562086,-86.9351262763
5227,86_3842,?,?,?,149.037482537,40.4148589726,-86.9334414102
5228,86_3843,?,?,?,152.536494748,40.4157736989,-86.933979069
5229,86_3844,?,?,?,156.858067381,40.4143475347,-86.9328602724
5230,86_3845,?,?,?,134.433365572,40.4080547031,-86.9361772829
5231,86_3846,?,?,?,165.580140016,40.4265726953,-86.9322977798
5232,86_3847,?,?,?,149.131777749,40.4075375925,-86.9327381903
5233,86_3848,?,?,?,148.015457714,40.4140972958,-86.9332514912
5234,86_3849,?,?,?,156.981479377,40.4196624465,-86.9340038564
5235,86_3850,?,?,?,153.020771812,40.4133269059,-86.9334382378
5236,86_3851,?,?,?,137.505712914,40.4046159139,-86.9354634042
5237,86_3852,?,?,?,159.335267268,40.4264668462,-86.9323241989
5238,86_3853,?,?,?,147.499107725,40.4115717743,-86.9343832931
5239,86_3854,?,?,?,147.706062815,40.4142099838,-86.9344246726
5240,86_3855,?,?,?,156.629342764,40.4213200843,-86.9324819598
5241,86_3856,?,?,?,159.115908368,40.4205840841,-86.9328415222
5242,86_3857,?,?,?,143.948230932,40.4104334987,-86.9358242604
5243,86_3858,?,?,?,154.249200701,40.4230658528,-86.9330309036
5244,86_3859,?,?,?,149.673828515,40.4154361505,-86.933460491
5245,86_3860,?,?,?,144.308325197,40.4141701942,-86.9347925284
5246,86_3861,?,?,?,149.028398445,40.4204057945,-86.9337900673
5247,87_3801,?,?,?,161.045019117,40.4200062532,-86.9338848094
5248,87_3802,?,?,?,145.009219098,40.4074198177,-86.934843988
5249,87_3803,?,?,?,158.424558569,40.4209403432,-86.9328269933
5250,87_3804,?,?,?,159.712853433,40.4164151687,-86.9331614767
5251,87_3805,?,?,?,153.356243075,40.4110060919,-86.9355071532
5252,87_3806,?,?,?,154.095391277,40.4165979439,-86.9333488536
5253,87_3807,?,?,?,157.266180122,40.4168474646,-86.9330217065
5254,87_3808,?,?,?,151.26422363,40.4089995584,-86.9341665171
5255,87_3809,?,?,?,155.614625035,40.422526931,-86.9337230464
5256,87_3810,?,?,?,161.166640034,40.4239486199,-86.9324095249
5257,87_3811,?,?,?,143.323954379,40.414296179,-86.9352784003
5258,87_3812,?,?,?,160.773435361,40.4206610401,-86.9334500701
5259,87_3813,?,?,?,155.180358017,40.4206841736,-86.9330210918
5260,87_3814,?,?,?,148.317303347,40.4103848556,-86.9349292694
5261,87_3815,?,?,?,155.759780871,40.4184582236,-86.9336844468
5262,87_3816,?,?,?,167.153707968,40.4232969015,-86.9324903807
5263,87_3817,?,?,?,144.063694999,40.4084893974,-86.9361005525
5264,87_3818,?,?,?,154.430822053,40.4180099452,-86.9337510257
5265,87_3819,?,?,?,157.717660165,40.4163575083,-86.9336108375
5266,87_3820,?,?,?,159.312499181,40.4171579552,-86.9339270778
5267,87_3821,?,?,?,146.913407034,40.4191633493,-86.9346026737
5268,87_3822,?,?,?,165.104239616,40.4256248224,-86.9322851735
5269,87_3823,?,?,?,148.469844019,40.4084269276,-86.9352911289
5270,87_3824,?,?,?,157.573710684,40.4155851811,-86.9330554298
5271,87_3825,?,?,?,157.199087677,40.4185810161,-86.9325928942
5272,87_3826,?,?,?,155.354600192,40.4129677279,-86.9341649907
5273,87_3827,?,?,?,153.060995287,40.4071477668,-86.9343260348
5274,87_3828,?,?,?,171.099038033,40.4254251363,-86.9313843075
5275,87_3829,?,?,?,142.117379889,40.4067459056,-86.936384155
5276,87_3830,?,?,?,166.199228127,40.4216097021,-86.9346077376
5277,87_3831,?,?,?,159.550899934,40.4228014964,-86.9330725599
5278,87_3832,?,?,?,159.162195982,40.4160340687,-86.9341744454
5279,87_3833,?,?,?,147.929130951,40.4048737705,-86.9352480575
5280,87_3834,?,?,?,164.516335617,40.4291022097,-86.9324068668
5281,87_3835,?,?,?,148.930103323,40.4062873801,-86.9356367825
5282,87_3836,?,?,?,157.152379377,40.421766528,-86.9343192079
5283,87_3837,?,?,?,156.530200379,40.4199979084,-86.9338295367
5284,87_3838,?,?,?,153.743525328,40.4185955532,-86.9343972006
5285,87_3839,?,?,?,155.783091503,40.4064092193,-86.9344058503
5286,87_3840,?,?,?,164.353511401,40.4287542688,-86.9326462107
5287,87_3841,?,?,?,143.272852271,40.4152520402,-86.9362412197
5288,87_3842,?,?,?,157.892993637,40.4160472685,-86.9345783003
5289,87_3843,?,?,?,158.961013855,40.4190834078,-86.933643488
5290,87_3844,?,?,?,161.980111581,40.4221320692,-86.9328859163
5291,87_3845,?,?,?,144.12277874,40.4066738897,-86.9353679131
5292,87_3846,?,?,?,167.8678054,40.4220567831,-86.931822531
5293,87_3847,?,?,?,150.548357595,40.4162995047,-86.9337096391
5294,87_3848,?,?,?,158.432148695,40.4137984011,-86.9346718344
5295,87_3849,?,?,?,158.394121169,40.4184704483,-86.932660963
5296,87_3850,?,?,?,163.075631254,40.4189728026,-86.9331002545
5297,87_3851,?,?,?,143.337816007,40.4061766893,-86.9353889638
5298,87_3852,?,?,?,172.377505157,40.419403398,-86.9328883188
5299,87_3853,?,?,?,153.30757388,40.4135839279,-86.9346623815
5300,87_3854,?,?,?,151.514037789,40.4168582377,-86.9350307049
5301,87_3855,?,?,?,161.021791078,40.4189692013,-86.9339300569
5302,87_3856,?,?,?,156.803893808,40.4195100346,-86.9331679181
5303,87_3857,?,?,?,153.861472768,40.4068390695,-86.9360668764
5304,87_3858,?,?,?,160.989915134,40.4257400538,-86.9330661989
5305,87_3859,?,?,?,153.085208781,40.4168263066,-86.933954231
5306,87_3860,?,?,?,149.825336603,40.4096358445,-86.9343351417
5307,87_3861,?,?,?,157.182351291,40.4199175891,-86.9324008899
5308,88_3801,?,?,?,375.552191507,40.7348994568,-86.7563412704
5309,88_3802,?,?,?,370.431710962,40.7244794945,-86.7585702816
5310,88_3803,?,?,?,377.26062671,40.7424486844,-86.7566546739
5311,88_3804,?,?,?,375.62802765,40.7352724318,-86.7573434751
5312,88_3805,?,?,?,364.497448321,40.735729529,-86.7598145526
5313,88_3806,?,?,?,376.641397445,40.7392210984,-86.7576405563
5314,88_3807,?,?,?,368.630549753,40.7394051727,-86.758667635
5315,88_3808,?,?,?,364.174502664,40.72776123,-86.759995711
5316,88_3809,?,?,?,375.037874096,40.7418957229,-86.7596807445
5317,88_3810,?,?,?,377.502271055,40.7377185221,-86.7603065753
5318,88_3811,?,?,?,362.520090307,40.7242441096,-86.7626223929
5319,88_3812,?,?,?,365.303120334,40.7424314112,-86.7604971594
5320,88_3813,?,?,?,364.26498702,40.7435159379,-86.7608411912
5321,88_3814,?,?,?,363.184726452,40.7294806124,-86.762673843
5322,88_3815,?,?,?,364.287734064,40.7329024881,-86.7638772517
5323,88_3816,?,?,?,374.624865881,40.7396957318,-86.7619741386
5324,88_3817,?,?,?,357.036929743,40.7324583363,-86.7655387651
5325,88_3818,?,?,?,361.891856621,40.7404059662,-86.7653444247
5326,88_3819,?,?,?,368.919127056,40.7307509409,-86.7648043946
5327,88_3820,?,?,?,356.390019354,40.7334409342,-86.7665221639
5328,88_3821,?,?,?,353.741450424,40.7331947084,-86.7668638883
5329,88_3822,?,?,?,367.869249068,40.7422440242,-86.765222232
5330,88_3823,?,?,?,344.994785946,40.7284295134,-86.7691057159
5331,88_3824,?,?,?,349.433486189,40.7324411272,-86.7663010304
5332,88_3825,?,?,?,354.458192046,40.7405854426,-86.7655414728
5333,88_3826,?,?,?,341.894107678,40.7326284387,-86.7673444864
5334,88_3827,?,?,?,329.777358366,40.7314420491,-86.7696101006
5335,88_3828,?,?,?,343.44585661,40.7428904485,-86.7671761401
5336,88_3829,?,?,?,322.556295635,40.7181496548,-86.7690693384
5337,88_3830,?,?,?,327.818173527,40.7316959483,-86.7674242878
5338,88_3831,?,?,?,316.465588047,40.7335876703,-86.7674736914
5339,88_3832,?,?,?,319.651945286,40.7372030186,-86.767466961
5340,88_3833,?,?,?,313.386912193,40.7225278383,-86.7682310035
5341,88_3834,?,?,?,323.563764562,40.7424190338,-86.7645066748
5342,88_3835,?,?,?,299.309638699,40.7257949804,-86.7684774192
5343,88_3836,?,?,?,309.769948638,40.7297292961,-86.7667626158
5344,88_3837,?,?,?,308.378143353,40.732393393,-86.7664647489
5345,88_3838,?,?,?,299.953597802,40.728473825,-86.7667573635
5346,88_3839,?,?,?,286.522423573,40.7136196271,-86.7675764724
5347,88_3840,?,?,?,307.676019347,40.7359651929,-86.7655781738
5348,88_3841,?,?,?,292.083773774,40.7195690692,-86.7674806325
5349,88_3842,?,?,?,292.724250145,40.7193795419,-86.7670522787
5350,88_3843,?,?,?,287.392332618,40.7306311853,-86.7660737684
5351,88_3844,?,?,?,289.013761643,40.7233901569,-86.7669365749
5352,88_3845,?,?,?,279.325288891,40.7162009907,-86.7682197059
5353,88_3846,?,?,?,287.41220159,40.7379962395,-86.7648698529
5354,88_3847,?,?,?,274.595310755,40.7178926975,-86.7673456338
5355,88_3848,?,?,?,277.140621175,40.719370217,-86.7669546835
5356,88_3849,?,?,?,277.905909977,40.7285435513,-86.7665347134
5357,88_3850,?,?,?,274.81682848,40.7270700342,-86.7662679464
5358,88_3851,?,?,?,256.746162344,40.713386602,-86.7685344051
5359,88_3852,?,?,?,267.954498263,40.7288438848,-86.7655123275
5360,88_3853,?,?,?,249.454432402,40.7180686193,-86.7676594651
5361,88_3854,?,?,?,249.683849909,40.7170342981,-86.7680683313
5362,88_3855,?,?,?,243.675476911,40.7208169644,-86.7668657865
5363,88_3856,?,?,?,238.978486476,40.724400084,-86.7663325199
5364,88_3857,?,?,?,225.400419924,40.7131025767,-86.7689145598
5365,88_3858,?,?,?,229.239551918,40.7204810451,-86.7659011234
5366,88_3859,?,?,?,223.236627858,40.7192827106,-86.7673738294
5367,88_3860,?,?,?,213.598008419,40.7178208487,-86.7674075011
5368,88_3861,?,?,?,220.460608953,40.7254851095,-86.7663876344
5369,89_3801,?,?,?,154.622001955,40.4159980197,-86.9337231796
5370,89_3802,?,?,?,144.789866884,40.4112960216,-86.936139916
5371,89_3803,?,?,?,161.597064139,40.4179397357,-86.9335747875
5372,89_3804,?,?,?,154.172797149,40.4168920111,-86.933149426
5373,89_3805,?,?,?,149.731920151,40.4070325112,-86.9348326027
5374,89_3806,?,?,?,153.061861751,40.4169172752,-86.9322722337
5375,89_3807,?,?,?,155.49376235,40.416511421,-86.9329815378
5376,89_3808,?,?,?,145.097363918,40.4109731915,-86.9339927045
5377,89_3809,?,?,?,149.500202883,40.4172308521,-86.9332687828
5378,89_3810,?,?,?,155.905693998,40.4208656738,-86.9325637553
5379,89_3811,?,?,?,145.04249517,40.4078665225,-86.9356856177
5380,89_3812,?,?,?,156.719432705,40.422715616,-86.9331200239
5381,89_3813,?,?,?,149.211372965,40.4181467452,-86.9334042858
5382,89_3814,?,?,?,146.049695664,40.4141640126,-86.9347959143
5383,89_3815,?,?,?,152.533312808,40.4142436819,-86.9337499034
5384,89_3816,?,?,?,160.451995697,40.4238730196,-86.933155932
5385,89_3817,?,?,?,144.784954036,40.4064341923,-86.9355379193
5386,89_3818,?,?,?,149.950163117,40.4133818356,-86.9329362776
5387,89_3819,?,?,?,151.934472915,40.4173088802,-86.9328338132
5388,89_3820,?,?,?,152.137307541,40.4181432718,-86.9341136504
5389,89_3821,?,?,?,151.486758389,40.4112855959,-86.9338959733
5390,89_3822,?,?,?,157.847075748,40.4233531865,-86.9319974878
5391,89_3823,?,?,?,144.924239485,40.4054820003,-86.934582058
5392,89_3824,?,?,?,157.071348569,40.4178593436,-86.9332897196
5393,89_3825,?,?,?,160.862108531,40.4194211703,-86.9333614833
5394,89_3826,?,?,?,153.125000371,40.4188408908,-86.9342662712
5395,89_3827,?,?,?,151.028490297,40.4082952294,-86.9349908873
5396,89_3828,?,?,?,167.257361768,40.42321906,-86.9316555533
5397,89_3829,?,?,?,140.685354745,40.4066217163,-86.9349235584
5398,89_3830,?,?,?,150.178407091,40.4118938886,-86.932983276
5399,89_3831,?,?,?,156.954044347,40.4195236998,-86.933194823
5400,89_3832,?,?,?,154.111558147,40.4174495029,-86.9336906731
5401,89_3833,?,?,?,139.571298195,40.4121991317,-86.934485152
5402,89_3834,?,?,?,161.581265625,40.4317988733,-86.9317859475
5403,89_3835,?,?,?,141.696834808,40.4096678731,-86.9347491367
5404,89_3836,?,?,?,152.437532963,40.4224377895,-86.933029098
5405,89_3837,?,?,?,152.352348041,40.4239245456,-86.9331939577
5406,89_3838,?,?,?,152.403154451,40.4186601429,-86.9341423337
5407,89_3839,?,?,?,143.902294728,40.4091628036,-86.9352831072
5408,89_3840,?,?,?,163.654609713,40.4279087189,-86.9310195972
5409,89_3841,?,?,?,140.438884879,40.4093505612,-86.9349200101
5410,89_3842,?,?,?,153.231791481,40.4181077994,-86.933792699
5411,89_3843,?,?,?,157.643996245,40.417896351,-86.93462553
5412,89_3844,?,?,?,152.628316781,40.4246476617,-86.9326487063
5413,89_3845,?,?,?,136.185986874,40.4079421155,-86.9352341211
5414,89_3846,?,?,?,164.3804909,40.4276803163,-86.9322635926
5415,89_3847,?,?,?,147.92023005,40.4111815564,-86.9347214187
5416,89_3848,?,?,?,154.876498528,40.4163584637,-86.9332608908
5417,89_3849,?,?,?,150.354382807,40.4194887861,-86.9331617315
5418,89_3850,?,?,?,160.722894252,40.417961344,-86.9327016582
5419,89_3851,?,?,?,141.537535536,40.4091258647,-86.9368624652
5420,89_3852,?,?,?,158.391314351,40.424364293,-86.9327586111
5421,89_3853,?,?,?,153.828294742,40.4167428462,-86.9334361511
5422,89_3854,?,?,?,148.824304588,40.4123635546,-86.9343187511
5423,89_3855,?,?,?,152.335988179,40.4175302367,-86.9339817852
5424,89_3856,?,?,?,153.243341913,40.4110127246,-86.9326287721
5425,89_3857,?,?,?,141.171216472,40.4039421752,-86.9348269723
5426,89_3858,?,?,?,161.51964272,40.4157309407,-86.9316312861
5427,89_3859,?,?,?,149.898489737,40.4110427529,-86.9335459578
5428,89_3860,?,?,?,144.97433388,40.4077954258,-86.9342310102
5429,89_3861,?,?,?,157.200504504,40.4141843377,-86.9340416006
5430,90_3801,?,?,?,164.973104945,40.4191504666,-86.9327081546
5431,90_3802,?,?,?,149.21877558,40.4069260938,-86.9347629442
5432,90_3803,?,?,?,158.596628032,40.4216351977,-86.9329091283
5433,90_3804,?,?,?,161.529386978,40.4133372366,-86.9336007903
5434,90_3805,?,?,?,148.671581224,40.4116818606,-86.9343681368
5435,90_3806,?,?,?,161.556057841,40.4192242551,-86.9325082986
5436,90_3807,?,?,?,160.281906086,40.4213315456,-86.9323762373
5437,90_3808,?,?,?,144.19956337,40.4093649074,-86.9348070561
5438,90_3809,?,?,?,159.986988714,40.4185198844,-86.9345761753
5439,90_3810,?,?,?,160.034042942,40.4216644342,-86.9329473796
5440,90_3811,?,?,?,148.191571536,40.4052644914,-86.9354958356
5441,90_3812,?,?,?,161.958236785,40.4229997784,-86.932978123
5442,90_3813,?,?,?,157.71645071,40.420551792,-86.9328978606
5443,90_3814,?,?,?,152.853353608,40.4140909951,-86.9348305272
5444,90_3815,?,?,?,155.071057211,40.414896846,-86.9338700891
5445,90_3816,?,?,?,166.832570659,40.4244106511,-86.9323219222
5446,90_3817,?,?,?,150.806414119,40.4069612733,-86.9355938064
5447,90_3818,?,?,?,158.423649014,40.4238033037,-86.9333794181
5448,90_3819,?,?,?,162.245892533,40.4184042323,-86.9340007947
5449,90_3820,?,?,?,153.205369551,40.4104210534,-86.934387561
5450,90_3821,?,?,?,150.258194786,40.412819614,-86.9341984782
5451,90_3822,?,?,?,167.593970482,40.4219448594,-86.9316312158
5452,90_3823,?,?,?,150.60464894,40.4055188816,-86.934837727
5453,90_3824,?,?,?,162.697404375,40.4174266118,-86.9336891951
5454,90_3825,?,?,?,162.240560509,40.4146349515,-86.9322989045
5455,90_3826,?,?,?,155.680224789,40.4161179313,-86.9336382953
5456,90_3827,?,?,?,153.613075972,40.4096475525,-86.9342723948
5457,90_3828,?,?,?,164.383492784,40.4215703577,-86.9314988587
5458,90_3829,?,?,?,147.367361218,40.4029760534,-86.9355794603
5459,90_3830,?,?,?,164.742012922,40.420706078,-86.9328730556
